YEAR,MONTH_NUM,MONTH_MON,FLT_DATE,APT_ICAO,APT_NAME,STATE_NAME,FLT_DEP_1,FLT_ARR_1,FLT_TOT_1,FLT_DEP_IFR_2,FLT_ARR_IFR_2,FLT_TOT_IFR_2
2025,01,JAN,2025-01-07,LJMB,Maribor,Slovenia,2,1,3,,,
2025,01,JAN,2025-01-07,GCFV,Fuerteventura,Spain,72,72,144,71,69,140
2025,01,JAN,2025-01-07,GCGM,La Gomera,Spain,4,4,8,,,
2025,01,JAN,2025-01-07,GCHI,Hierro,Spain,6,6,12,,,
2025,01,JAN,2025-01-07,GCLA,La Palma,Spain,29,29,58,,,
2025,01,JAN,2025-01-07,GCLP,Gran Canaria,Spain,189,189,378,186,182,368
2025,01,JAN,2025-01-07,GCRR,Lanzarote,Spain,107,108,215,105,102,207
2025,01,JAN,2025-01-07,GCTS,Tenerife Sur - Reina Sofia,Spain,152,151,303,150,148,298
2025,01,JAN,2025-01-07,GCXO,Tenerife North,Spain,97,97,194,97,94,191
2025,01,JAN,2025-01-07,GEML,Melilla,Spain,13,13,26,,,
2025,01,JAN,2025-01-07,LEAB,Albacete,Spain,1,0,1,,,
2025,01,JAN,2025-01-07,LEAL,Alicante,Spain,124,122,246,124,121,245
2025,01,JAN,2025-01-07,LEAM,Almeria,Spain,9,9,18,,,
2025,01,JAN,2025-01-07,LEAS,Asturias,Spain,18,18,36,,,
2025,01,JAN,2025-01-07,LEBB,Bilbao,Spain,41,40,81,41,40,81
2025,01,JAN,2025-01-07,LEBG,Burgos,Spain,0,0,0,,,
2025,01,JAN,2025-01-07,LEBL,Barcelona,Spain,404,413,817,397,407,804
2025,01,JAN,2025-01-07,LEBZ,Badajoz,Spain,3,3,6,,,
2025,01,JAN,2025-01-07,LECO,La Coruna,Spain,10,9,19,,,
2025,01,JAN,2025-01-07,LECU,Madrid - Cuatro Viento,Spain,3,4,7,,,
2025,01,JAN,2025-01-07,LEDA,Lleida - Alguaire,Spain,5,5,10,,,
2025,01,JAN,2025-01-07,LEGE,Gerona,Spain,10,15,25,,,
2025,01,JAN,2025-01-07,LEGR,Granada,Spain,12,12,24,,,
2025,01,JAN,2025-01-07,LEGT,Madrid - Getafe,Spain,3,2,5,,,
2025,01,JAN,2025-01-07,LEIB,Ibiza,Spain,47,42,89,47,42,89
2025,01,JAN,2025-01-07,LEJR,Jerez De La Frontera,Spain,11,12,23,,,
2025,01,JAN,2025-01-07,LELL,Sabadell,Spain,6,1,7,,,
2025,01,JAN,2025-01-07,LEMD,Madrid - Barajas,Spain,552,573,1125,546,567,1113
2025,01,JAN,2025-01-07,LEMG,Málaga,Spain,166,174,340,165,172,337
2025,01,JAN,2025-01-07,LEMH,Mahon,Spain,21,20,41,,,
2025,01,JAN,2025-01-07,LEMI,Región de Murcia International Airport,Spain,6,7,13,,,
2025,01,JAN,2025-01-07,LEMO,Seville - Moron,Spain,7,7,14,,,
2025,01,JAN,2025-01-07,LEPA,Palma de Mallorca,Spain,146,150,296,142,146,288
2025,01,JAN,2025-01-07,LEPP,Noain Pamplona,Spain,2,2,4,,,
2025,01,JAN,2025-01-07,LERE,Valencia - Requena,Spain,1,1,2,,,
2025,01,JAN,2025-01-07,LERJ,Logrono,Spain,0,1,1,,,
2025,01,JAN,2025-01-07,LERS,Reus,Spain,3,2,5,,,
2025,01,JAN,2025-01-07,LERT,Rota,Spain,4,2,6,,,
2025,01,JAN,2025-01-07,LESA,Salamanca Matalan,Spain,1,0,1,,,
2025,01,JAN,2025-01-07,LESB,Son Bonet,Spain,2,1,3,,,
2025,01,JAN,2025-01-07,LESJ,Palma - Son San Juan,Spain,0,1,1,,,
2025,01,JAN,2025-01-07,LESO,San Sebastian,Spain,4,4,8,,,
2025,01,JAN,2025-01-07,LEST,Santiago,Spain,27,26,53,,,
2025,01,JAN,2025-01-07,LETO,Madrid - Torrejon,Spain,2,1,3,,,
2025,01,JAN,2025-01-07,LEVC,Valencia,Spain,89,90,179,89,88,177
2025,01,JAN,2025-01-07,LEVD,Valladolid,Spain,4,4,8,,,
2025,01,JAN,2025-01-07,LEVT,Vitoria,Spain,16,14,30,,,
2025,01,JAN,2025-01-07,LEVX,Vigo,Spain,13,12,25,,,
2025,01,JAN,2025-01-07,LEXJ,Santander,Spain,10,7,17,,,
2025,01,JAN,2025-01-07,LEZG,Zaragoza,Spain,9,6,15,,,
2025,01,JAN,2025-01-07,LEZL,Sevilla,Spain,83,86,169,81,80,161
2025,01,JAN,2025-01-07,ESGG,Göteborg,Sweden,57,49,106,57,49,106
2025,01,JAN,2025-01-07,ESSA,Stockholm - Arlanda,Sweden,225,235,460,223,235,458
2025,01,JAN,2025-01-07,ESSB,Stockholm - Bromma,Sweden,6,7,13,,,
2025,01,JAN,2025-01-07,LSGG,Geneva,Switzerland,188,184,372,188,184,372
2025,01,JAN,2025-01-07,LSGS,Sion,Switzerland,19,14,33,,,
2025,01,JAN,2025-01-07,LSZH,Zürich,Switzerland,277,273,550,277,273,550
2025,01,JAN,2025-01-07,LTAC,Ankara - Esenboğa,Türkiye,118,117,235,,,
2025,01,JAN,2025-01-07,LTAI,Antalya,Türkiye,117,127,244,,,
2025,01,JAN,2025-01-07,LTBA,Istanbul Atatürk,Türkiye,29,23,52,,,
2025,01,JAN,2025-01-07,LTBJ,Izmir - Adnan Menderes,Türkiye,77,76,153,,,
2025,01,JAN,2025-01-07,LTFJ,Istanbul Sabiha Gökçen,Türkiye,330,333,663,,,
2025,01,JAN,2025-01-07,LTFM,Istanbul,Türkiye,656,657,1313,666,665,1331
2025,01,JAN,2025-01-07,EGAA,Belfast - Aldergrove,United Kingdom,54,51,105,,,
2025,01,JAN,2025-01-07,EGAC,Belfast - City Airport,United Kingdom,33,34,67,,,
2025,01,JAN,2025-01-07,EGAE,Londonderry - Eglinton,United Kingdom,3,3,6,,,
2025,01,JAN,2025-01-07,EGBB,Birmingham,United Kingdom,99,102,201,99,101,200
2025,01,JAN,2025-01-07,EGCC,Manchester,United Kingdom,182,194,376,,,
2025,01,JAN,2025-01-07,EGGD,Bristol,United Kingdom,61,62,123,61,62,123
2025,01,JAN,2025-01-07,EGGW,London - Luton,United Kingdom,120,112,232,120,112,232
2025,01,JAN,2025-01-07,EGHI,Southampton,United Kingdom,21,20,41,,,
2025,01,JAN,2025-01-07,EGKB,Biggin Hill,United Kingdom,20,25,45,,,
2025,01,JAN,2025-01-07,EGKK,London - Gatwick,United Kingdom,228,228,456,228,228,456
2025,01,JAN,2025-01-07,EGLC,London - City,United Kingdom,61,59,120,61,59,120
2025,01,JAN,2025-01-07,EGLF,Farnborough,United Kingdom,26,21,47,,,
2025,01,JAN,2025-01-07,EGLL,London - Heathrow,United Kingdom,628,630,1258,628,627,1255
2025,01,JAN,2025-01-07,EGNT,Newcastle,United Kingdom,42,38,80,43,39,82
2025,01,JAN,2025-01-07,EGNX,East Midlands,United Kingdom,65,64,129,,,
2025,01,JAN,2025-01-07,EGPD,Aberdeen,United Kingdom,42,43,85,40,39,79
2025,01,JAN,2025-01-07,EGPF,Glasgow,United Kingdom,61,65,126,64,66,130
2025,01,JAN,2025-01-07,EGPH,Edinburgh,United Kingdom,125,131,256,127,131,258
2025,01,JAN,2025-01-07,EGSS,London - Stansted,United Kingdom,263,269,532,263,269,532
2025,01,JAN,2025-01-08,LATI,Tirana,Albania,58,61,119,,,
2025,01,JAN,2025-01-08,UDYZ,Yerevan,Armenia,68,67,135,,,
2025,01,JAN,2025-01-08,LOWG,Graz,Austria,10,10,20,,,
2025,01,JAN,2025-01-08,LOWI,Innsbruck,Austria,26,28,54,,,
2025,01,JAN,2025-01-08,LOWK,Klagenfurt,Austria,3,2,5,,,
2025,01,JAN,2025-01-08,LOWL,Linz,Austria,6,6,12,,,
2025,01,JAN,2025-01-08,LOWS,Salzburg,Austria,22,22,44,,,
2025,01,JAN,2025-01-08,LOWW,Vienna,Austria,257,249,506,257,249,506
2025,01,JAN,2025-01-08,EBAW,Antwerp,Belgium,16,13,29,,,
2025,01,JAN,2025-01-08,EBBR,Brussels,Belgium,225,231,456,220,235,455
2025,01,JAN,2025-01-08,EBCI,Charleroi,Belgium,51,46,97,52,46,98
2025,01,JAN,2025-01-08,EBLG,Liège,Belgium,43,48,91,,,
2025,01,JAN,2025-01-08,EBOS,Ostend-Bruges,Belgium,11,10,21,,,
2025,01,JAN,2025-01-08,LQSA,Sarajevo,Bosnia and Herzegovina,22,19,41,,,
2025,01,JAN,2025-01-08,LBSF,Sofia,Bulgaria,73,69,142,73,69,142
2025,01,JAN,2025-01-08,LDZA,Zagreb,Croatia,50,54,104,50,54,104
2025,01,JAN,2025-01-08,LCLK,Larnaca,Cyprus,66,68,134,,,
2025,01,JAN,2025-01-08,LCPH,Paphos,Cyprus,11,10,21,,,
2025,01,JAN,2025-01-08,LKMT,Ostrava,Czech Republic,9,7,16,,,
2025,01,JAN,2025-01-08,LKPR,Prague,Czech Republic,98,101,199,98,101,199
2025,01,JAN,2025-01-08,LKTB,Brno-Tuřany,Czech Republic,4,4,8,,,
2025,01,JAN,2025-01-08,EKCH,Copenhagen - Kastrup,Denmark,244,242,486,244,242,486
2025,01,JAN,2025-01-08,EETN,Tallinn,Estonia,42,42,84,42,42,84
2025,01,JAN,2025-01-08,EETU,Tartu,Estonia,2,2,4,,,
2025,01,JAN,2025-01-08,EFHK,Helsinki - Vantaa,Finland,195,204,399,195,204,399
2025,01,JAN,2025-01-08,LFAQ,Albert-Bray,France,1,1,2,,,
2025,01,JAN,2025-01-08,LFBA,Agen-La Garenne,France,3,3,6,,,
2025,01,JAN,2025-01-08,LFBD,Bordeaux-Mérignac,France,43,44,87,,,
2025,01,JAN,2025-01-08,LFBE,Bergerac-Roumanière,France,4,6,10,,,
2025,01,JAN,2025-01-08,LFBH,La Rochelle-Ile de Ré,France,1,3,4,,,
2025,01,JAN,2025-01-08,LFBI,Poitiers-Biard,France,2,3,5,,,
2025,01,JAN,2025-01-08,LFBL,Limoges-Bellegarde,France,8,8,16,,,
2025,01,JAN,2025-01-08,LFBO,Toulouse-Blagnac,France,80,77,157,67,68,135
2025,01,JAN,2025-01-08,LFBP,Pau-Pyrénées,France,12,12,24,,,
2025,01,JAN,2025-01-08,LFBT,Tarbes-Lourdes Pyrénées,France,5,9,14,,,
2025,01,JAN,2025-01-08,LFBZ,Biarritz-Bayonne-Anglet,France,10,9,19,,,
2025,01,JAN,2025-01-08,LFCR,Rodez-Marcillac,France,5,5,10,,,
2025,01,JAN,2025-01-08,LFGJ,Dôle-Tavaux,France,3,4,7,,,
2025,01,JAN,2025-01-08,LFJL,Metz-Nancy-Lorraine,France,5,5,10,,,
2025,01,JAN,2025-01-08,LFJR,Angers-Marcé,France,2,1,3,,,
2025,01,JAN,2025-01-08,LFKB,Bastia-Poretta,France,15,15,30,,,
2025,01,JAN,2025-01-08,LFKC,Calvi-Sainte-Catherine,France,5,5,10,,,
2025,01,JAN,2025-01-08,LFKF,Figari-Sud Corse,France,4,4,8,,,
2025,01,JAN,2025-01-08,LFKJ,Ajaccio-Napoléon-Bonaparte,France,12,12,24,,,
2025,01,JAN,2025-01-08,LFLB,Chambéry-Aix-les-Bains,France,14,14,28,,,
2025,01,JAN,2025-01-08,LFLC,Clermont-Ferrand-Auvergne,France,10,12,22,,,
2025,01,JAN,2025-01-08,LFLI,Annemasse,France,1,0,1,,,
2025,01,JAN,2025-01-08,LFLL,Lyon-Saint-Exupéry,France,116,118,234,116,118,234
2025,01,JAN,2025-01-08,LFLP,Annecy-Meythet,France,4,3,7,,,
2025,01,JAN,2025-01-08,LFLS,Grenoble-Isère,France,11,9,20,,,
2025,01,JAN,2025-01-08,LFLX,Châteauroux-Déols,France,3,4,7,,,
2025,01,JAN,2025-01-08,LFLY,Lyon-Bron,France,7,7,14,,,
2025,01,JAN,2025-01-08,LFMD,Cannes-Mandelieu,France,6,7,13,,,
2025,01,JAN,2025-01-08,LFMH,Saint-Etienne-Bouthéon,France,3,4,7,,,
2025,01,JAN,2025-01-08,LFMI,Istres-Le Tubé,France,3,5,8,,,
2025,01,JAN,2025-01-08,LFMK,Carcassonne-Salvaza,France,7,7,14,,,
2025,01,JAN,2025-01-08,LFML,Marseille-Provence,France,91,98,189,88,96,184
2025,01,JAN,2025-01-08,LFMN,Nice-Côte d’Azur,France,108,111,219,108,110,218
2025,01,JAN,2025-01-08,LFMP,Perpignan-Rivesaltes,France,22,20,42,,,
2025,01,JAN,2025-01-08,LFMT,Montpellier-Méditerranée,France,35,35,70,,,
2025,01,JAN,2025-01-08,LFMU,Béziers-Vias,France,10,11,21,,,
2025,01,JAN,2025-01-08,LFMV,Avignon-Caumont,France,13,13,26,,,
2025,01,JAN,2025-01-08,LFOB,Beauvais-Tillé,France,24,24,48,,,
2025,01,JAN,2025-01-08,LFOH,Le Havre-Octeville,France,1,1,2,,,
2025,01,JAN,2025-01-08,LFOK,Châlons-Vatry,France,6,4,10,,,
2025,01,JAN,2025-01-08,LFOP,Rouen,France,4,3,7,,,
2025,01,JAN,2025-01-08,LFOT,Tours-Val de Loire,France,5,5,10,,,
2025,01,JAN,2025-01-08,LFPB,Paris-Le Bourget,France,53,60,113,,,
2025,01,JAN,2025-01-08,LFPG,Paris-Charles-de-Gaulle,France,565,563,1128,566,561,1127
2025,01,JAN,2025-01-08,LFPN,Toussus-le-Noble,France,8,8,16,,,
2025,01,JAN,2025-01-08,LFPO,Paris-Orly,France,222,218,440,222,218,440
2025,01,JAN,2025-01-08,LFQQ,Lille-Lesquin,France,8,8,16,,,
2025,01,JAN,2025-01-08,LFRB,Brest-Bretagne,France,16,17,33,,,
2025,01,JAN,2025-01-08,LFRD,Dinard-Pleurtuit-Saint-Malo,France,1,1,2,,,
2025,01,JAN,2025-01-08,LFRG,Deauville-Normandie,France,4,4,8,,,
2025,01,JAN,2025-01-08,LFRH,Lorient-Lann Bihoué,France,4,4,8,,,
2025,01,JAN,2025-01-08,LFRK,Caen-Carpiquet,France,3,3,6,,,
2025,01,JAN,2025-01-08,LFRM,Le Mans,France,2,2,4,,,
2025,01,JAN,2025-01-08,LFRN,Rennes-Saint-Jacques,France,20,18,38,,,
2025,01,JAN,2025-01-08,LFRQ,Quimper-Pluguffan,France,2,2,4,,,
2025,01,JAN,2025-01-08,LFRS,Nantes-Atlantique,France,41,40,81,,,
2025,01,JAN,2025-01-08,LFRZ,Saint-Nazaire-Montoir,France,2,2,4,,,
2025,01,JAN,2025-01-08,LFSB,Bâle-Mulhouse,France,72,73,145,72,73,145
2025,01,JAN,2025-01-08,LFSL,Brive-Souillac,France,5,5,10,,,
2025,01,JAN,2025-01-08,LFST,Strasbourg-Entzheim,France,9,8,17,,,
2025,01,JAN,2025-01-08,LFTH,Hyères-Le Palyvestre,France,6,6,12,,,
2025,01,JAN,2025-01-08,LFTW,Nîmes-Garons,France,10,10,20,,,
2025,01,JAN,2025-01-08,UGTB,Tbilisi,Georgia,57,58,115,,,
2025,01,JAN,2025-01-08,EDDB,Berlin - Brandenburg,Germany,170,168,338,171,170,341
2025,01,JAN,2025-01-08,EDDC,Dresden,Germany,12,9,21,12,8,20
2025,01,JAN,2025-01-08,EDDF,Frankfurt,Germany,512,496,1008,512,495,1007
2025,01,JAN,2025-01-08,EDDG,Muenster-Osnabrueck,Germany,18,17,35,17,19,36
2025,01,JAN,2025-01-08,EDDH,Hamburg,Germany,120,119,239,119,116,235
2025,01,JAN,2025-01-08,EDDK,Cologne-Bonn,Germany,141,135,276,141,132,273
2025,01,JAN,2025-01-08,EDDL,Dusseldorf,Germany,151,159,310,151,159,310
2025,01,JAN,2025-01-08,EDDM,Munich,Germany,362,358,720,362,358,720
2025,01,JAN,2025-01-08,EDDN,Nuremberg,Germany,35,32,67,35,32,67
2025,01,JAN,2025-01-08,EDDP,Leipzig-Halle,Germany,109,103,212,108,102,210
2025,01,JAN,2025-01-08,EDDR,Saarbruecken,Germany,3,3,6,,,
2025,01,JAN,2025-01-08,EDDS,Stuttgart,Germany,84,83,167,86,84,170
2025,01,JAN,2025-01-08,EDDV,Hanover,Germany,59,57,116,56,53,109
2025,01,JAN,2025-01-08,EDDW,Bremen,Germany,34,35,69,37,36,73
2025,01,JAN,2025-01-08,LGAV,Athens,Greece,255,250,505,255,250,505
2025,01,JAN,2025-01-08,LGIR,Heraklion,Greece,21,17,38,,,
2025,01,JAN,2025-01-08,LGKF,Kefallinia,Greece,3,3,6,,,
2025,01,JAN,2025-01-08,LGKO,Kos,Greece,7,7,14,,,
2025,01,JAN,2025-01-08,LGKR,Corfu,Greece,5,5,10,,,
2025,01,JAN,2025-01-08,LGMK,Mikonos,Greece,3,3,6,,,
2025,01,JAN,2025-01-08,LGPZ,Aktion,Greece,3,3,6,,,
2025,01,JAN,2025-01-08,LGSA,Khania - Souda,Greece,13,13,26,,,
2025,01,JAN,2025-01-08,LGSK,Skiathos,Greece,1,1,2,,,
2025,01,JAN,2025-01-08,LGTS,Thessaloniki,Greece,55,54,109,,,
2025,01,JAN,2025-01-08,LGZA,Zakinthos,Greece,3,3,6,,,
2025,01,JAN,2025-01-08,LHBP,Budapest - Ferihegy,Hungary,131,133,264,131,133,264
2025,01,JAN,2025-01-08,BIKF,Keflavik,Iceland,64,58,122,63,56,119
2025,01,JAN,2025-01-08,EICK,Cork,Ireland,16,15,31,18,17,35
2025,01,JAN,2025-01-08,EIDL,Donegal,Ireland,2,2,4,,,
2025,01,JAN,2025-01-08,EIDW,Dublin,Ireland,213,209,422,214,209,423
2025,01,JAN,2025-01-08,EIKN,Connaught,Ireland,2,2,4,,,
2025,01,JAN,2025-01-08,EIKY,Kerry - Farranfore,Ireland,4,4,8,,,
2025,01,JAN,2025-01-08,EINN,Shannon,Ireland,18,21,39,,,
2025,01,JAN,2025-01-08,EISG,Sligo,Ireland,1,0,1,,,
2025,01,JAN,2025-01-08,LLBG,Tel Aviv - Ben Gurion International,Israel,161,163,324,,,
2025,01,JAN,2025-01-08,LIBR,Brindisi,Italy,12,13,25,,,
2025,01,JAN,2025-01-08,LICC,Catania,Italy,57,57,114,56,56,112
2025,01,JAN,2025-01-08,LICJ,Palermo Falcone-Borsellino,Italy,43,44,87,,,
2025,01,JAN,2025-01-08,LIMC,Milan - Malpensa,Italy,220,216,436,223,219,442
2025,01,JAN,2025-01-08,LIME,Bergamo,Italy,81,84,165,81,83,164
2025,01,JAN,2025-01-08,LIMF,Torino Caselle,Italy,41,39,80,40,38,78
2025,01,JAN,2025-01-08,LIML,Milan - Linate,Italy,154,153,307,154,153,307
2025,01,JAN,2025-01-08,LIPE,Bologna,Italy,65,62,127,61,59,120
2025,01,JAN,2025-01-08,LIPH,Treviso,Italy,19,18,37,,,
2025,01,JAN,2025-01-08,LIPZ,Venice,Italy,67,70,137,65,69,134
2025,01,JAN,2025-01-08,LIRA,Rome - Ciampino,Italy,51,60,111,51,58,109
2025,01,JAN,2025-01-08,LIRF,Rome - Fiumicino,Italy,338,342,680,337,341,678
2025,01,JAN,2025-01-08,LIRN,Naples,Italy,71,72,143,60,61,121
2025,01,JAN,2025-01-08,LIRP,Pisa San Giusto,Italy,19,18,37,,,
2025,01,JAN,2025-01-08,EVRA,Riga,Latvia,60,60,120,59,59,118
2025,01,JAN,2025-01-08,EYKA,Kaunas,Lithuania,12,15,27,,,
2025,01,JAN,2025-01-08,EYPA,Palanga,Lithuania,3,5,8,,,
2025,01,JAN,2025-01-08,EYSA,Siauliai,Lithuania,4,3,7,,,
2025,01,JAN,2025-01-08,EYVI,Vilnius,Lithuania,44,42,86,,,
2025,01,JAN,2025-01-08,ELLX,Luxembourg,Luxembourg,62,58,120,61,59,120
2025,01,JAN,2025-01-08,LMML,Malta,Malta,53,55,108,53,55,108
2025,01,JAN,2025-01-08,LUKK,Chișinău,Moldova,50,50,100,,,
2025,01,JAN,2025-01-08,LYPG,Podgorica,Montenegro,11,11,22,,,
2025,01,JAN,2025-01-08,GMAD,Al Massira,Morocco,27,26,53,,,
2025,01,JAN,2025-01-08,GMFF,Saïss,Morocco,13,12,25,,,
2025,01,JAN,2025-01-08,GMME,Rabat-Salé,Morocco,27,30,57,,,
2025,01,JAN,2025-01-08,GMMN,Mohammed V International,Morocco,125,121,246,118,121,239
2025,01,JAN,2025-01-08,GMMX,Menara,Morocco,73,78,151,71,72,143
2025,01,JAN,2025-01-08,GMTT,Ibn Batouta,Morocco,19,17,36,,,
2025,01,JAN,2025-01-08,EHAM,Amsterdam - Schiphol,Netherlands,590,586,1176,590,585,1175
2025,01,JAN,2025-01-08,EHBK,Maastricht-Aachen,Netherlands,6,7,13,,,
2025,01,JAN,2025-01-08,EHGG,Groningen,Netherlands,23,24,47,,,
2025,01,JAN,2025-01-08,EHLE,Lelystad,Netherlands,6,8,14,,,
2025,01,JAN,2025-01-08,EHRD,Rotterdam,Netherlands,22,20,42,,,
2025,01,JAN,2025-01-08,ENAL,Alesund,Norway,20,18,38,,,
2025,01,JAN,2025-01-08,ENAN,Andenes,Norway,5,5,10,,,
2025,01,JAN,2025-01-08,ENAT,Alta,Norway,12,11,23,,,
2025,01,JAN,2025-01-08,ENBL,Forde Bringeland,Norway,5,5,10,,,
2025,01,JAN,2025-01-08,ENBN,Bronnoysund Bronnoy,Norway,13,13,26,,,
2025,01,JAN,2025-01-08,ENBO,Bodø,Norway,57,57,114,,,
2025,01,JAN,2025-01-08,ENBR,Bergen,Norway,116,120,236,115,119,234
2025,01,JAN,2025-01-08,ENBS,Batsfjord,Norway,3,3,6,,,
2025,01,JAN,2025-01-08,ENBV,Berlevåg,Norway,2,2,4,,,
2025,01,JAN,2025-01-08,ENCN,Kristiansand Kjevik,Norway,15,14,29,,,
2025,01,JAN,2025-01-08,ENDU,Bardufoss,Norway,5,6,11,,,
2025,01,JAN,2025-01-08,ENEV,Harstad - Narvik Evenes,Norway,14,14,28,,,
2025,01,JAN,2025-01-08,ENFL,Florø,Norway,13,14,27,,,
2025,01,JAN,2025-01-08,ENGM,Oslo - Gardermoen,Norway,257,259,516,257,259,516
2025,01,JAN,2025-01-08,ENHD,Haugesund,Norway,11,11,22,,,
2025,01,JAN,2025-01-08,ENHF,Hammerfest,Norway,24,23,47,,,
2025,01,JAN,2025-01-08,ENHV,Honningsvåg Valan,Norway,3,3,6,,,
2025,01,JAN,2025-01-08,ENKB,Kristiansund Kvernberget,Norway,17,17,34,,,
2025,01,JAN,2025-01-08,ENKR,Kirkenes Høybuktmoen,Norway,8,8,16,,,
2025,01,JAN,2025-01-08,ENLK,Leknes,Norway,7,7,14,,,
2025,01,JAN,2025-01-08,ENMH,Mehamn,Norway,4,4,8,,,
2025,01,JAN,2025-01-08,ENML,Molde Årø,Norway,6,6,12,,,
2025,01,JAN,2025-01-08,ENMS,Mosjøen Kjærstad,Norway,6,6,12,,,
2025,01,JAN,2025-01-08,ENNA,Lakselv Banak,Norway,4,4,8,,,
2025,01,JAN,2025-01-08,ENNM,Namsos Høknesøra,Norway,2,2,4,,,
2025,01,JAN,2025-01-08,ENOV,Orsta¿Volda Hovden,Norway,9,9,18,,,
2025,01,JAN,2025-01-08,ENRA,Mo i Rana Røssvoll,Norway,10,10,20,,,
2025,01,JAN,2025-01-08,ENRM,Rorvik Ryum,Norway,4,4,8,,,
2025,01,JAN,2025-01-08,ENRO,Roros,Norway,1,1,2,,,
2025,01,JAN,2025-01-08,ENRS,Rost,Norway,2,2,4,,,
2025,01,JAN,2025-01-08,ENSB,Svalbard Longyear,Norway,1,1,2,,,
2025,01,JAN,2025-01-08,ENSD,Sandane  Anda,Norway,4,4,8,,,
2025,01,JAN,2025-01-08,ENSG,Sogndal Haukåsen,Norway,9,9,18,,,
2025,01,JAN,2025-01-08,ENSH,Svolvær Helle,Norway,6,6,12,,,
2025,01,JAN,2025-01-08,ENSK,Stokmarknes Skagen,Norway,8,8,16,,,
2025,01,JAN,2025-01-08,ENSR,Sorkjosen,Norway,3,3,6,,,
2025,01,JAN,2025-01-08,ENSS,Vardø Svartnes,Norway,3,3,6,,,
2025,01,JAN,2025-01-08,ENST,Sandnessjøen Stokka,Norway,3,4,7,,,
2025,01,JAN,2025-01-08,ENTC,Tromsø,Norway,72,73,145,,,
2025,01,JAN,2025-01-08,ENVA,Trondheim,Norway,72,71,143,72,71,143
2025,01,JAN,2025-01-08,ENVD,Vadsø,Norway,8,8,16,,,
2025,01,JAN,2025-01-08,ENVR,Værøy,Norway,2,2,4,,,
2025,01,JAN,2025-01-08,ENZV,Stavanger,Norway,79,78,157,79,78,157
2025,01,JAN,2025-01-08,EPBY,Bydgoszcz,Poland,3,3,6,,,
2025,01,JAN,2025-01-08,EPGD,Gdansk,Poland,49,49,98,,,
2025,01,JAN,2025-01-08,EPKK,Krakow - Balice,Poland,75,77,152,,,
2025,01,JAN,2025-01-08,EPKT,Katowice - Pyrzowice,Poland,33,36,69,,,
2025,01,JAN,2025-01-08,EPLB,Lublin,Poland,1,1,2,,,
2025,01,JAN,2025-01-08,EPLL,Lodz - Lublinek,Poland,2,3,5,,,
2025,01,JAN,2025-01-08,EPMO,Warszawa - Modlin,Poland,11,8,19,,,
2025,01,JAN,2025-01-08,EPPO,Poznan - Lawica,Poland,28,26,54,,,
2025,01,JAN,2025-01-08,EPRA,Radom,Poland,1,1,2,,,
2025,01,JAN,2025-01-08,EPRZ,Rzeszow - Jasionka,Poland,20,21,41,,,
2025,01,JAN,2025-01-08,EPSC,Szczecin - Goleniów,Poland,5,5,10,,,
2025,01,JAN,2025-01-08,EPSY,Olsztyn-Mazury,Poland,1,1,2,,,
2025,01,JAN,2025-01-08,EPWA,Warszawa - Chopina,Poland,232,235,467,231,236,467
2025,01,JAN,2025-01-08,EPWR,Wroclaw - Strachowice,Poland,29,29,58,,,
2025,01,JAN,2025-01-08,EPZG,Zielona Gora - Babimost,Poland,1,1,2,,,
2025,01,JAN,2025-01-08,LPAZ,Santa Maria,Portugal,2,2,4,,,
2025,01,JAN,2025-01-08,LPCS,Cascais,Portugal,1,2,3,,,
2025,01,JAN,2025-01-08,LPFL,Flores,Portugal,2,2,4,,,
2025,01,JAN,2025-01-08,LPFR,Faro,Portugal,27,26,53,27,26,53
2025,01,JAN,2025-01-08,LPHR,Horta,Portugal,7,7,14,,,
2025,01,JAN,2025-01-08,LPMA,Madeira,Portugal,27,29,56,,,
2025,01,JAN,2025-01-08,LPMT,Montijo,Portugal,2,2,4,,,
2025,01,JAN,2025-01-08,LPPD,Ponta Delgada,Portugal,23,24,47,,,
2025,01,JAN,2025-01-08,LPPR,Porto,Portugal,92,91,183,92,91,183
2025,01,JAN,2025-01-08,LPPS,Porto Santo,Portugal,3,3,6,,,
2025,01,JAN,2025-01-08,LPPT,Lisbon,Portugal,272,256,528,274,256,530
2025,01,JAN,2025-01-08,LWSK,Skopje,Republic of North Macedonia,29,31,60,,,
2025,01,JAN,2025-01-08,LRBS,Bucharest - Băneasa,Romania,1,1,2,,,
2025,01,JAN,2025-01-08,LROP,Bucharest - Otopeni,Romania,155,157,312,155,157,312
